Date,Price,Open,High,Low,Vol.,Change %
5-Aug-15,98.03,98.08,98.33,97.66,47.15K,0.01%
6-Aug-15,97.91,97.95,98.26,97.69,26.78K,-0.12%
7-Aug-15,97.62,97.92,98.42,97.36,58.35K,-0.30%
10-Aug-15,97.2,97.66,97.97,97.08,34.74K,-0.43%
11-Aug-15,97.33,97.24,97.64,96.91,44.82K,0.13%
12-Aug-15,96.3,97.23,97.38,95.94,68.81K,-1.06%
13-Aug-15,96.46,96.37,96.84,96.14,36.25K,0.17%
14-Aug-15,96.53,96.36,96.69,96.11,41.61K,0.07%
17-Aug-15,96.81,96.57,96.96,96.53,31.63K,0.29%
18-Aug-15,97.07,96.84,97.1,96.69,25.30K,0.27%
19-Aug-15,96.37,97.03,97.11,96.34,44.76K,-0.72%
20-Aug-15,96,96.47,96.59,95.72,47.78K,-0.38%
21-Aug-15,95,95.78,95.81,94.81,61.65K,-1.04%
24-Aug-15,93.36,94.88,94.96,92.52,142.82K,-1.73%
25-Aug-15,94.54,93.52,94.72,93.5,82.43K,1.26%
26-Aug-15,95.13,93.78,95.47,93.73,81.42K,0.62%
27-Aug-15,95.65,95.21,96.06,95.02,55.51K,0.55%
28-Aug-15,96.14,95.81,96.36,95.4,45.74K,0.51%
31-Aug-15,95.85,96.19,96.26,95.64,36.27K,-0.30%
1-Sep-15,95.45,95.89,95.89,95.21,53.68K,-0.42%
2-Sep-15,95.84,95.45,95.97,95.45,46.44K,0.41%
3-Sep-15,96.42,96.01,96.64,95.81,56.01K,0.61%
4-Sep-15,96.24,96.4,96.59,95.66,44.76K,-0.19%
7-Sep-15,96.24,96.19,96.44,96.05,13.42K,0.00%
8-Sep-15,95.99,96.22,96.25,95.73,40.38K,-0.26%
9-Sep-15,96.01,95.86,96.42,95.86,57.44K,0.02%
10-Sep-15,95.44,95.89,96.21,95.39,39.62K,-0.59%
11-Sep-15,95.19,95.53,95.67,95.11,22.97K,-0.26%
14-Sep-15,95.36,95.17,95.36,94.94,0.51K,0.18%
15-Sep-15,95.78,95.46,95.85,95.28,22.34K,0.44%
16-Sep-15,95.55,95.77,96.01,95.3,26.77K,-0.24%
17-Sep-15,94.68,95.45,95.53,94.48,48.96K,-0.91%
18-Sep-15,95,94.75,95.53,94.19,35.46K,0.34%
21-Sep-15,96.03,95.44,96.14,95.18,36.50K,1.08%
22-Sep-15,96.45,96.07,96.58,95.91,30.28K,0.44%
23-Sep-15,96.21,96.53,96.72,96.19,40.60K,-0.25%
24-Sep-15,96.15,96.36,96.47,95.58,49.55K,-0.06%
25-Sep-15,96.43,96.39,96.88,96.27,43.89K,0.29%
28-Sep-15,96.18,96.36,96.67,96.03,28.67K,-0.26%
29-Sep-15,95.99,96.19,96.39,95.83,28.19K,-0.20%
30-Sep-15,96.48,96.06,96.56,95.98,24.12K,0.51%
