Date,Price,Open,High,Low,Vol.,Change %
16-Dec-14,74.69,76.19,77.39,74.59,31.55M,-2.99%
15-Dec-14,76.99,78.46,78.58,76.56,29.40M,-1.08%
12-Dec-14,77.83,77.16,78.88,77.02,28.09M,0.13%
11-Dec-14,77.73,76.52,78.52,76.48,33.49M,2.03%
10-Dec-14,76.18,76.65,77.55,76.07,32.21M,-0.86%
9-Dec-14,76.84,75.2,76.93,74.78,25.36M,0.42%
8-Dec-14,76.52,76.18,77.25,75.4,25.73M,0.21%
5-Dec-14,76.36,75.8,76.76,75.36,24.31M,1.49%
4-Dec-14,75.24,74.83,75.55,74.66,14.39M,0.48%
3-Dec-14,74.88,75.38,75.73,74.4,16.69M,-0.77%
2-Dec-14,75.46,75.33,75.91,75.04,16.77M,0.48%
1-Dec-14,75.1,77.26,77.31,74.8,31.79M,-3.35%
28-Nov-14,77.7,77.67,78.27,77.23,15.99M,0.10%
26-Nov-14,77.62,75.53,77.78,75.51,32.72M,2.63%
25-Nov-14,75.63,74.21,75.74,74.13,32.25M,2.19%
24-Nov-14,74.01,73.54,74.35,73.35,22.10M,0.35%
21-Nov-14,73.75,74.5,74.5,73.5,23.06M,0.20%
20-Nov-14,73.6,72.8,73.99,72.51,19.15M,0.37%
19-Nov-14,73.33,74.01,74.54,73.11,25.44M,-1.36%
18-Nov-14,74.34,74.45,74.8,73.9,20.70M,0.13%
17-Nov-14,74.24,74.88,75.66,73.88,28.70M,-0.85%
14-Nov-14,74.88,74.27,74.93,74.04,19.48M,0.85%
13-Nov-14,74.25,74.74,75.24,73.64,26.45M,-0.63%
12-Nov-14,74.72,74.28,75.14,73.54,26.54M,0.15%
11-Nov-14,74.61,74.95,74.98,74.03,18.74M,-0.52%
10-Nov-14,75,75.36,75.48,74.61,21.58M,-0.79%
7-Nov-14,75.6,75.39,75.86,75.02,20.77M,0.45%
6-Nov-14,75.26,74.89,75.6,74.31,21.38M,0.57%
5-Nov-14,74.83,76.51,76.8,74.42,35.91M,-1.23%
4-Nov-14,75.76,74.23,75.77,73.65,39.33M,2.54%
3-Nov-14,73.88,75.47,75.52,73.7,40.73M,-1.48%
31-Oct-14,74.99,74.93,75.7,74.45,44.54M,1.19%
30-Oct-14,74.11,75.05,75.35,72.9,83.27M,-2.31%
